266;VIP;H;16;30000;0
267;VIP;A;17;30000;0
268;VIP;B;18;30000;0
269;VIP;C;19;30000;0
270;VIP;D;20;30000;0
271;VIP;E;21;30000;0
272;VIP;F;22;30000;0
273;VIP;G;23;30000;0
274;VIP;H;24;30000;0
275;VIP;A;25;30000;0
276;VIP;B;26;30000;0
277;VIP;C;27;30000;0
278;VIP;D;28;30000;0
279;VIP;E;29;30000;0
280;VIP;F;30;30000;0
281;VIP;G;31;30000;0
282;VIP;H;32;30000;0
283;VIP;A;33;30000;0
284;VIP;B;34;30000;0
285;VIP;C;35;30000;0
286;VIP;D;36;30000;0
287;VIP;E;37;30000;0
288;VIP;F;38;30000;0
289;VIP;G;39;30000;0
290;VIP;H;40;30000;0
291;VIP;A;41;30000;0
292;VIP;B;42;30000;0
293;VIP;C;43;30000;0
294;VIP;D;44;30000;0
295;VIP;E;45;30000;0
296;VIP;F;46;30000;0
297;VIP;G;47;30000;0
298;VIP;H;48;30000;0
299;VIP;A;49;30000;0
300;VIP;B;50;30000;0
301;VIP;C;1;30000;0
302;VIP;D;2;30000;0
303;VIP;E;3;30000;0
304;VIP;F;4;30000;0
305;VIP;G;5;30000;0
306;VIP;H;6;30000;0
307;VIP;A;7;30000;0
308;VIP;B;8;30000;0
309;VIP;C;9;30000;0
310;VIP;D;10;30000;0
311;VIP;E;11;30000;0
312;VIP;F;12;30000;0
313;VIP;G;13;30000;0
314;VIP;H;14;30000;0
315;VIP;A;15;30000;0
316;VIP;B;16;30000;0
317;VIP;C;17;30000;0
318;VIP;D;18;30000;0
319;VIP;E;19;30000;0
320;VIP;F;20;30000;0
321;VIP;G;21;30000;0
322;VIP;H;22;30000;0
323;VIP;A;23;30000;0
324;VIP;B;24;30000;0
325;VIP;C;25;30000;0
326;VIP;D;26;30000;0
327;VIP;E;27;30000;0
328;VIP;F;28;30000;0
329;VIP;G;29;30000;0
330;VIP;H;30;30000;0
331;VIP;A;31;30000;0
332;VIP;B;32;30000;0
333;VIP;C;33;30000;0
334;VIP;D;34;30000;0
335;VIP;E;35;30000;0
336;VIP;F;36;30000;0
337;VIP;G;37;30000;0
338;VIP;H;38;30000;0
339;VIP;A;39;30000;0
340;VIP;B;40;30000;0
341;VIP;C;41;30000;0
342;VIP;D;42;30000;0
343;VIP;E;43;30000;0
344;VIP;F;44;30000;0
345;VIP;G;45;30000;0
346;VIP;H;46;30000;0
347;VIP;A;47;30000;0
348;VIP;B;48;30000;0
349;VIP;C;49;30000;0
350;VIP;D;50;30000;0
351;VIP;E;1;30000;0
352;VIP;F;2;30000;0
353;VIP;G;3;30000;0
354;VIP;H;4;30000;0
355;VIP;A;5;30000;0
356;VIP;B;6;30000;0
357;VIP;C;7;30000;0
358;VIP;D;8;30000;0
359;VIP;E;9;30000;0
360;VIP;F;10;30000;0
361;VIP;G;11;30000;0
362;VIP;H;12;30000;0
363;VIP;A;13;30000;0
364;VIP;B;14;30000;0
365;VIP;C;15;30000;0
366;VIP;D;16;30000;0
367;VIP;E;17;30000;0
368;VIP;F;18;30000;0
369;VIP;G;19;30000;0
370;VIP;H;20;30000;0
371;VIP;A;21;30000;0
372;VIP;B;22;30000;0
373;VIP;C;23;30000;0
374;VIP;D;24;30000;0
375;VIP;E;25;30000;0
376;VIP;F;26;30000;0
377;VIP;G;27;30000;0
378;VIP;H;28;30000;0
379;VIP;A;29;30000;0
380;VIP;B;30;30000;0
381;VIP;C;31;30000;0
382;VIP;D;32;30000;0
383;VIP;E;33;30000;0
384;VIP;F;34;30000;0
385;VIP;G;35;30000;0
386;VIP;H;36;30000;0
387;VIP;A;37;30000;0
388;VIP;B;38;30000;0
389;VIP;C;39;30000;0
390;VIP;D;40;30000;0
391;VIP;E;41;30000;0
392;VIP;F;42;30000;0
393;VIP;G;43;30000;0
394;VIP;H;44;30000;0
395;VIP;A;45;30000;0
396;VIP;B;46;30000;0
397;VIP;C;47;30000;0
398;VIP;D;48;30000;0
399;VIP;E;49;30000;0
400;VIP;F;50;30000;0
401;VIP;G;1;30000;0
402;VIP;H;2;30000;0
403;VIP;A;3;30000;0
404;VIP;B;4;30000;0
405;VIP;C;5;30000;0
406;VIP;D;6;30000;0
407;VIP;E;7;30000;0
408;VIP;F;8;30000;0
409;VIP;G;9;30000;0
410;VIP;H;10;30000;0
411;VIP;A;11;30000;0
412;VIP;B;12;30000;0
413;VIP;C;13;30000;0
414;VIP;D;14;30000;0
415;VIP;E;15;30000;0
416;VIP;F;16;30000;0
417;VIP;G;17;30000;0
418;VIP;H;18;30000;0
419;VIP;A;19;30000;0
420;VIP;B;20;30000;0
421;VIP;C;21;30000;0
422;VIP;D;22;30000;0
423;VIP;E;23;30000;0
424;VIP;F;24;30000;0
425;VIP;G;25;30000;0
426;VIP;H;26;30000;0
427;VIP;A;27;30000;0
428;VIP;B;28;30000;0
429;VIP;C;29;30000;0
430;VIP;D;30;30000;0
431;VIP;E;31;30000;0
432;VIP;F;32;30000;0
433;VIP;G;33;30000;0
434;VIP;H;34;30000;0
435;VIP;A;35;30000;0
436;VIP;B;36;30000;0
437;VIP;C;37;30000;0
438;VIP;D;38;30000;0
439;VIP;E;39;30000;0
440;VIP;F;40;30000;0
441;VIP;G;41;30000;0
442;VIP;H;42;30000;0
443;VIP;A;43;30000;0
444;VIP;B;44;30000;0
445;VIP;C;45;30000;0
446;VIP;D;46;30000;0
447;VIP;E;47;30000;0
448;VIP;F;48;30000;0
449;VIP;G;49;30000;0
450;VIP;H;50;30000;0
501;STANDARD;A;1;20000;0
502;STANDARD;B;2;20000;0
503;STANDARD;C;3;20000;0
504;STANDARD;D;4;20000;0
505;STANDARD;E;5;20000;0
506;STANDARD;F;6;20000;0
507;STANDARD;G;7;20000;0
508;STANDARD;H;8;20000;0
509;STANDARD;A;9;20000;0
510;STANDARD;B;10;20000;0
511;STANDARD;C;11;20000;0
512;STANDARD;D;12;20000;0
513;STANDARD;E;13;20000;0
514;STANDARD;F;14;20000;0
515;STANDARD;G;15;20000;0
516;STANDARD;H;16;20000;0
517;STANDARD;A;17;20000;0
518;STANDARD;B;18;20000;0
519;STANDARD;C;19;20000;0
520;STANDARD;D;20;20000;0
521;STANDARD;E;21;20000;0
522;STANDARD;F;22;20000;0
523;STANDARD;G;23;20000;0
524;STANDARD;H;24;20000;0
525;STANDARD;A;25;20000;0
526;STANDARD;B;26;20000;0
527;STANDARD;C;27;20000;0
528;STANDARD;D;28;20000;0
529;STANDARD;E;29;20000;0
530;STANDARD;F;30;20000;0
531;STANDARD;G;31;20000;0
532;STANDARD;H;32;20000;0
533;STANDARD;A;33;20000;0
534;STANDARD;B;34;20000;0
535;STANDARD;C;35;20000;0
536;STANDARD;D;36;20000;0
537;STANDARD;E;37;20000;0
538;STANDARD;F;38;20000;0
539;STANDARD;G;39;20000;0
540;STANDARD;H;40;20000;0
541;STANDARD;A;41;20000;0
542;STANDARD;B;42;20000;0
543;STANDARD;C;43;20000;0
544;STANDARD;D;44;20000;0
545;STANDARD;E;45;20000;0
546;STANDARD;F;46;20000;0
547;STANDARD;G;47;20000;0
548;STANDARD;H;48;20000;0
549;STANDARD;A;49;20000;0
550;STANDARD;B;50;20000;0
551;STANDARD;C;1;20000;0
552;STANDARD;D;2;20000;0
553;STANDARD;E;3;20000;0
554;STANDARD;F;4;20000;0
555;STANDARD;G;5;20000;0
556;STANDARD;H;6;20000;0
557;STANDARD;A;7;20000;0
558;STANDARD;B;8;20000;0
559;STANDARD;C;9;20000;0
560;STANDARD;D;10;20000;0
561;STANDARD;E;11;20000;0
562;STANDARD;F;12;20000;0
563;STANDARD;G;13;20000;0
564;STANDARD;H;14;20000;0
565;STANDARD;A;15;20000;0
566;STANDARD;B;16;20000;0
567;STANDARD;C;17;20000;0
568;STANDARD;D;18;20000;0
569;STANDARD;E;19;20000;0
570;STANDARD;F;20;20000;0
571;STANDARD;G;21;20000;0
572;STANDARD;H;22;20000;0
573;STANDARD;A;23;20000;0
574;STANDARD;B;24;20000;0
575;STANDARD;C;25;20000;0
576;STANDARD;D;26;20000;0
577;STANDARD;E;27;20000;0
578;STANDARD;F;28;20000;0
579;STANDARD;G;29;20000;0
580;STANDARD;H;30;20000;0
581;STANDARD;A;31;20000;0
582;STANDARD;B;32;20000;0
583;STANDARD;C;33;20000;0
584;STANDARD;D;34;20000;0
585;STANDARD;E;35;20000;0
586;STANDARD;F;36;20000;0
587;STANDARD;G;37;20000;0
588;STANDARD;H;38;20000;0
589;STANDARD;A;39;20000;0
590;STANDARD;B;40;20000;0
591;STANDARD;C;41;20000;0
592;STANDARD;D;42;20000;0
593;STANDARD;E;43;20000;0
594;STANDARD;F;44;20000;0
595;STANDARD;G;45;20000;0
596;STANDARD;H;46;20000;0
597;STANDARD;A;47;20000;0
598;STANDARD;B;48;20000;0
599;STANDARD;C;49;20000;0
600;STANDARD;D;50;20000;0
601;STANDARD;E;1;20000;0
602;STANDARD;F;2;20000;0
603;STANDARD;G;3;20000;0
604;STANDARD;H;4;20000;0
605;STANDARD;A;5;20000;0
606;STANDARD;B;6;20000;0
607;STANDARD;C;7;20000;0
608;STANDARD;D;8;20000;0
609;STANDARD;E;9;20000;0
610;STANDARD;F;10;20000;0
611;STANDARD;G;11;20000;0
612;STANDARD;H;12;20000;0
613;STANDARD;A;13;20000;0
614;STANDARD;B;14;20000;0
615;STANDARD;C;15;20000;0
616;STANDARD;D;16;20000;0
617;STANDARD;E;17;20000;0
618;STANDARD;F;18;20000;0
619;STANDARD;G;19;20000;0
620;STANDARD;H;20;20000;0
621;STANDARD;A;21;20000;0
622;STANDARD;B;22;20000;0
623;STANDARD;C;23;20000;0
624;STANDARD;D;24;20000;0
625;STANDARD;E;25;20000;0
626;STANDARD;F;26;20000;0
627;STANDARD;G;27;20000;0
628;STANDARD;H;28;20000;0
629;STANDARD;A;29;20000;0
630;STANDARD;B;30;20000;0
631;STANDARD;C;31;20000;0
632;STANDARD;D;32;20000;0
633;STANDARD;E;33;20000;0
634;STANDARD;F;34;20000;0
635;STANDARD;G;35;20000;0
636;STANDARD;H;36;20000;0
637;STANDARD;A;37;20000;0
638;STANDARD;B;38;20000;0
639;STANDARD;C;39;20000;0
640;STANDARD;D;40;20000;0
641;STANDARD;E;41;20000;0
642;STANDARD;F;42;20000;0
643;STANDARD;G;43;20000;0
644;STANDARD;H;44;20000;0
645;STANDARD;A;45;20000;0
646;STANDARD;B;46;20000;0
647;STANDARD;C;47;20000;0
648;STANDARD;D;48;20000;0
649;STANDARD;E;49;20000;0
650;STANDARD;F;50;20000;0
651;STANDARD;G;1;20000;0
652;STANDARD;H;2;20000;0
653;STANDARD;A;3;20000;0
654;STANDARD;B;4;20000;0
655;STANDARD;C;5;20000;0
656;STANDARD;D;6;20000;0
657;STANDARD;E;7;20000;0
658;STANDARD;F;8;20000;0
659;STANDARD;G;9;20000;0
660;STANDARD;H;10;20000;0
661;STANDARD;A;11;20000;0
662;STANDARD;B;12;20000;0
663;STANDARD;C;13;20000;0
664;STANDARD;D;14;20000;0
665;STANDARD;E;15;20000;0
666;STANDARD;F;16;20000;0
667;STANDARD;G;17;20000;0
668;STANDARD;H;18;20000;0
669;STANDARD;A;19;20000;0
670;STANDARD;B;20;20000;0
671;STANDARD;C;21;20000;0
672;STANDARD;D;22;20000;0
673;STANDARD;E;23;20000;0
674;STANDARD;F;24;20000;0
675;STANDARD;G;25;20000;0
676;STANDARD;H;26;20000;0
677;STANDARD;A;27;20000;0
678;STANDARD;B;28;20000;0
679;STANDARD;C;29;20000;0
680;STANDARD;D;30;20000;0
681;STANDARD;E;31;20000;0
682;STANDARD;F;32;20000;0
683;STANDARD;G;33;20000;0
684;STANDARD;H;34;20000;0
685;STANDARD;A;35;20000;0
686;STANDARD;B;36;20000;0
687;STANDARD;C;37;20000;0
688;STANDARD;D;38;20000;0
689;STANDARD;E;39;20000;0
690;STANDARD;F;40;20000;0
691;STANDARD;G;41;20000;0
692;STANDARD;H;42;20000;0
693;STANDARD;A;43;20000;0
694;STANDARD;B;44;20000;0
695;STANDARD;C;45;20000;0
696;STANDARD;D;46;20000;0
697;STANDARD;E;47;20000;0
698;STANDARD;F;48;20000;0
699;STANDARD;G;49;20000;0
700;STANDARD;H;50;20000;0
751;CLASSIC;A;1;10000;0
752;CLASSIC;B;2;10000;0
753;CLASSIC;C;3;10000;0
754;CLASSIC;D;4;10000;0
755;CLASSIC;E;5;10000;0
756;CLASSIC;F;6;10000;0
757;CLASSIC;G;7;10000;0
758;CLASSIC;H;8;10000;0
759;CLASSIC;A;9;10000;0
760;CLASSIC;B;10;10000;0
761;CLASSIC;C;11;10000;0
762;CLASSIC;D;12;10000;0
763;CLASSIC;E;13;10000;0
764;CLASSIC;F;14;10000;0
765;CLASSIC;G;15;10000;0
766;CLASSIC;H;16;10000;0
767;CLASSIC;A;17;10000;0
768;CLASSIC;B;18;10000;0
769;CLASSIC;C;19;10000;0
770;CLASSIC;D;20;10000;0
771;CLASSIC;E;21;10000;0
772;CLASSIC;F;22;10000;0
773;CLASSIC;G;23;10000;0
774;CLASSIC;H;24;10000;0
775;CLASSIC;A;25;10000;0
776;CLASSIC;B;26;10000;0
777;CLASSIC;C;27;10000;0
778;CLASSIC;D;28;10000;0
779;CLASSIC;E;29;10000;0
780;CLASSIC;F;30;10000;0
781;CLASSIC;G;31;10000;0
782;CLASSIC;H;32;10000;0
783;CLASSIC;A;33;10000;0
784;CLASSIC;B;34;10000;0
785;CLASSIC;C;35;10000;0
786;CLASSIC;D;36;10000;0
787;CLASSIC;E;37;10000;0
788;CLASSIC;F;38;10000;0
789;CLASSIC;G;39;10000;0
790;CLASSIC;H;40;10000;0
791;CLASSIC;A;41;10000;0
792;CLASSIC;B;42;10000;0
793;CLASSIC;C;43;10000;0
794;CLASSIC;D;44;10000;0
795;CLASSIC;E;45;10000;0
796;CLASSIC;F;46;10000;0
797;CLASSIC;G;47;10000;0
798;CLASSIC;H;48;10000;0
799;CLASSIC;A;49;10000;0
800;CLASSIC;B;50;10000;0
801;CLASSIC;C;1;10000;0
802;CLASSIC;D;2;10000;0
803;CLASSIC;E;3;10000;0
804;CLASSIC;F;4;10000;0
805;CLASSIC;G;5;10000;0
806;CLASSIC;H;6;10000;0
807;CLASSIC;A;7;10000;0
808;CLASSIC;B;8;10000;0
809;CLASSIC;C;9;10000;0
810;CLASSIC;D;10;10000;0
811;CLASSIC;E;11;10000;0
812;CLASSIC;F;12;10000;0
813;CLASSIC;G;13;10000;0
814;CLASSIC;H;14;10000;0
815;CLASSIC;A;15;10000;0
816;CLASSIC;B;16;10000;0
817;CLASSIC;C;17;10000;0
818;CLASSIC;D;18;10000;0
819;CLASSIC;E;19;10000;0
820;CLASSIC;F;20;10000;0
821;CLASSIC;G;21;10000;0
822;CLASSIC;H;22;10000;0
823;CLASSIC;A;23;10000;0
824;CLASSIC;B;24;10000;0
825;CLASSIC;C;25;10000;0
826;CLASSIC;D;26;10000;0
827;CLASSIC;E;27;10000;0
828;CLASSIC;F;28;10000;0
829;CLASSIC;G;29;10000;0
830;CLASSIC;H;30;10000;0
831;CLASSIC;A;31;10000;0
832;CLASSIC;B;32;10000;0
833;CLASSIC;C;33;10000;0
834;CLASSIC;D;34;10000;0
835;CLASSIC;E;35;10000;0
836;CLASSIC;F;36;10000;0
837;CLASSIC;G;37;10000;0
838;CLASSIC;H;38;10000;0
839;CLASSIC;A;39;10000;0
840;CLASSIC;B;40;10000;0
841;CLASSIC;C;41;10000;0
842;CLASSIC;D;42;10000;0
843;CLASSIC;E;43;10000;0
844;CLASSIC;F;44;10000;0
845;CLASSIC;G;45;10000;0
846;CLASSIC;H;46;10000;0
847;CLASSIC;A;47;10000;0
848;CLASSIC;B;48;10000;0
849;CLASSIC;C;49;10000;0
850;CLASSIC;D;50;10000;0
851;CLASSIC;E;1;10000;0
852;CLASSIC;F;2;10000;0
853;CLASSIC;G;3;10000;0
854;CLASSIC;H;4;10000;0
855;CLASSIC;A;5;10000;0
856;CLASSIC;B;6;10000;0
857;CLASSIC;C;7;10000;0
858;CLASSIC;D;8;10000;0
859;CLASSIC;E;9;10000;0
860;CLASSIC;F;10;10000;0
861;CLASSIC;G;11;10000;0
862;CLASSIC;H;12;10000;0
863;CLASSIC;A;13;10000;0
864;CLASSIC;B;14;10000;0
865;CLASSIC;C;15;10000;0
866;CLASSIC;D;16;10000;0
867;CLASSIC;E;17;10000;0
868;CLASSIC;F;18;10000;0
869;CLASSIC;G;19;10000;0
870;CLASSIC;H;20;10000;0
871;CLASSIC;A;21;10000;0
872;CLASSIC;B;22;10000;0
873;CLASSIC;C;23;10000;0
874;CLASSIC;D;24;10000;0
875;CLASSIC;E;25;10000;0
876;CLASSIC;F;26;10000;0
877;CLASSIC;G;27;10000;0
878;CLASSIC;H;28;10000;0
879;CLASSIC;A;29;10000;0
880;CLASSIC;B;30;10000;0
881;CLASSIC;C;31;10000;0
882;CLASSIC;D;32;10000;0
883;CLASSIC;E;33;10000;0
884;CLASSIC;F;34;10000;0
885;CLASSIC;G;35;10000;0
886;CLASSIC;H;36;10000;0
887;CLASSIC;A;37;10000;0
888;CLASSIC;B;38;10000;0
889;CLASSIC;C;39;10000;0
890;CLASSIC;D;40;10000;0
891;CLASSIC;E;41;10000;0
892;CLASSIC;F;42;10000;0
893;CLASSIC;G;43;10000;0
894;CLASSIC;H;44;10000;0
895;CLASSIC;A;45;10000;0
896;CLASSIC;B;46;20000;1
897;CLASSIC;C;47;10000;0
898;CLASSIC;D;48;10000;0
899;CLASSIC;E;49;10000;0
900;CLASSIC;F;50;10000;0
901;CLASSIC;G;1;10000;0
902;CLASSIC;H;2;10000;1
903;CLASSIC;A;3;10000;0
904;CLASSIC;B;4;10000;0
905;CLASSIC;C;5;10000;0
906;CLASSIC;D;6;10000;0
907;CLASSIC;E;7;10000;0
908;CLASSIC;F;8;10000;0
909;CLASSIC;G;9;10000;0
910;CLASSIC;H;10;10000;0
911;CLASSIC;A;11;10000;0
912;CLASSIC;B;12;10000;0
913;CLASSIC;C;13;10000;0
914;CLASSIC;D;14;10000;0
915;CLASSIC;E;15;10000;0
916;CLASSIC;F;16;10000;0
917;CLASSIC;G;17;10000;0
918;CLASSIC;H;18;10000;0
919;CLASSIC;A;19;10000;0
920;CLASSIC;B;20;10000;0
921;CLASSIC;C;21;10000;0
922;CLASSIC;D;22;10000;0
923;CLASSIC;E;23;10000;0
924;CLASSIC;F;24;10000;0
925;CLASSIC;G;25;10000;0
926;CLASSIC;H;26;10000;0
927;CLASSIC;A;27;10000;0
928;CLASSIC;B;28;10000;0
929;CLASSIC;C;29;10000;0
930;CLASSIC;D;30;10000;0
931;CLASSIC;E;31;10000;0
932;CLASSIC;F;32;10000;0
933;CLASSIC;G;33;10000;0
934;CLASSIC;H;34;10000;0
935;CLASSIC;A;35;10000;0
936;CLASSIC;B;36;10000;0
937;CLASSIC;C;37;10000;0
938;CLASSIC;D;38;10000;0
939;CLASSIC;E;39;10000;0
940;CLASSIC;F;40;10000;0
941;CLASSIC;G;41;10000;0
942;CLASSIC;H;42;10000;0
943;CLASSIC;A;43;10000;0
944;CLASSIC;B;44;10000;0
945;CLASSIC;C;45;10000;0
946;CLASSIC;D;46;10000;0
947;CLASSIC;E;47;10000;0
948;CLASSIC;F;48;10000;0
949;CLASSIC;G;49;10000;0
950;CLASSIC;H;50;10000;0
